HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2019,2019,USD,US Dollar,0,Units,,,3778.718,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHE,Switzerland,2020,2020,USD,US Dollar,0,Units,,,3808.643,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2005,2005,USD,US Dollar,0,Units,,,2012.156,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2006,2006,USD,US Dollar,0,Units,,,2100.211,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2007,2007,USD,US Dollar,0,Units,,,2249.11,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2008,2008,USD,US Dollar,0,Units,,,2318.58,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2009,2009,USD,US Dollar,0,Units,,,2380.129,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2010,2010,USD,US Dollar,0,Units,,,2502.428,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2011,2011,USD,US Dollar,0,Units,,,2654.944,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2012,2012,USD,US Dollar,0,Units,,,2660.292,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2013,2013,USD,US Dollar,0,Units,,,2852.01,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2014,2014,USD,US Dollar,0,Units,,,2936.559,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2015,2015,USD,US Dollar,0,Units,,,3067.587,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2016,2016,USD,US Dollar,0,Units,,,3208.811,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2017,2017,USD,US Dollar,0,Units,,,3259.899,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2018,2018,USD,US Dollar,0,Units,,,3338.584,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",AUS,Australia,2019,2019,USD,US Dollar,0,Units,,,3281.203,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2013,2013,USD,US Dollar,0,Units,,,288.556,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2014,2014,USD,US Dollar,0,Units,,,308.312,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2015,2015,USD,US Dollar,0,Units,,,320.288,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2016,2016,USD,US Dollar,0,Units,,,345.253,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",COL,Colombia,2017,2017,USD,US Dollar,0,Units,,,356.233,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2005,2005,USD,US Dollar,0,Units,,,333.267,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2006,2006,USD,US Dollar,0,Units,,,353.804,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2007,2007,USD,US Dollar,0,Units,,,370.249,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2008,2008,USD,US Dollar,0,Units,,,399.283,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2009,2009,USD,US Dollar,0,Units,,,392.408,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2010,2010,USD,US Dollar,0,Units,,,413.332,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2011,2011,USD,US Dollar,0,Units,,,430.921,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2012,2012,USD,US Dollar,0,Units,,,499.13,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2013,2013,USD,US Dollar,0,Units,,,516.235,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2014,2014,USD,US Dollar,0,Units,,,553.091,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2015,2015,USD,US Dollar,0,Units,,,575.791,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2016,2016,USD,US Dollar,0,Units,,,627.4,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2017,2017,USD,US Dollar,0,Units,,,656.576,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2018,2018,USD,US Dollar,0,Units,,,657.009,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2019,2019,USD,US Dollar,0,Units,,,746.436,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LTU,Lithuania,2020,2020,USD,US Dollar,0,Units,,,776.422,P,Provisional value
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2005,2005,USD,US Dollar,0,Units,,,1656.311,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2006,2006,USD,US Dollar,0,Units,,,1818.868,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2007,2007,USD,US Dollar,0,Units,,,1943.733,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2008,2008,USD,US Dollar,0,Units,,,2103.332,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2009,2009,USD,US Dollar,0,Units,,,2241.571,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2010,2010,USD,US Dollar,0,Units,,,2595.749,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2011,2011,USD,US Dollar,0,Units,,,2631.118,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2012,2012,USD,US Dollar,0,Units,,,2714.293,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2013,2013,USD,US Dollar,0,Units,,,2797.039,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2014,2014,USD,US Dollar,0,Units,,,2830.202,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2015,2015,USD,US Dollar,0,Units,,,2901.304,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2016,2016,USD,US Dollar,0,Units,,,2999.348,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2017,2017,USD,US Dollar,0,Units,,,3131.227,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2018,2018,USD,US Dollar,0,Units,,,3236.579,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2019,2019,USD,US Dollar,0,Units,,,3264.943,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",DNK,Denmark,2020,2020,USD,US Dollar,0,Units,,,3452.573,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHL,Chile,2019,2019,USD,US Dollar,0,Units,,,330.515,D,Difference in methodology
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CHL,Chile,2020,2020,USD,US Dollar,0,Units,,,306.649,D,Difference in methodology
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2005,2005,USD,US Dollar,0,Units,,,353.589,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2006,2006,USD,US Dollar,0,Units,,,387.3,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2007,2007,USD,US Dollar,0,Units,,,419.364,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2008,2008,USD,US Dollar,0,Units,,,425.184,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2009,2009,USD,US Dollar,0,Units,,,432.968,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2010,2010,USD,US Dollar,0,Units,,,532.914,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2011,2011,USD,US Dollar,0,Units,,,568.19,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2012,2012,USD,US Dollar,0,Units,,,599.558,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2013,2013,USD,US Dollar,0,Units,,,622.237,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2014,2014,USD,US Dollar,0,Units,,,591.607,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2015,2015,USD,US Dollar,0,Units,,,643.131,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2016,2016,USD,US Dollar,0,Units,,,663.676,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2017,2017,USD,US Dollar,0,Units,,,667.538,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2018,2018,USD,US Dollar,0,Units,,,680.962,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2019,2019,USD,US Dollar,0,Units,,,690.779,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2020,2020,USD,US Dollar,0,Units,,,763.351,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2005,2005,USD,US Dollar,0,Units,,,691.313,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2006,2006,USD,US Dollar,0,Units,,,765.935,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2007,2007,USD,US Dollar,0,Units,,,854.318,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2008,2008,USD,US Dollar,0,Units,,,925.045,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2009,2009,USD,US Dollar,0,Units,,,962.596,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2010,2010,USD,US Dollar,0,Units,,,1055.947,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2011,2011,USD,US Dollar,0,Units,,,1106.304,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2012,2012,USD,US Dollar,0,Units,,,1175.579,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2013,2013,USD,US Dollar,0,Units,,,1212.51,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2014,2014,USD,US Dollar,0,Units,,,1265.183,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2015,2015,USD,US Dollar,0,Units,,,1405.164,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2016,2016,USD,US Dollar,0,Units,,,1502.974,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2017,2017,USD,US Dollar,0,Units,,,1567.58,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2018,2018,USD,US Dollar,0,Units,,,1736.46,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2019,2019,USD,US Dollar,0,Units,,,1852.972,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",KOR,Korea,2020,2020,USD,US Dollar,0,Units,,,1964.732,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2005,2005,USD,US Dollar,0,Units,,,291.973,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2006,2006,USD,US Dollar,0,Units,,,304.915,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2007,2007,USD,US Dollar,0,Units,,,310.051,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2008,2008,USD,US Dollar,0,Units,,,320.977,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2009,2009,USD,US Dollar,0,Units,,,319.805,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2010,2010,USD,US Dollar,0,Units,,,265.406,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2011,2011,USD,US Dollar,0,Units,,,243.757,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2012,2012,USD,US Dollar,0,Units,,,268.04,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2013,2013,USD,US Dollar,0,Units,,,270.137,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2014,2014,USD,US Dollar,0,Units,,,272.817,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2015,2015,USD,US Dollar,0,Units,,,287.713,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2016,2016,USD,US Dollar,0,Units,,,300.64,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2017,2017,USD,US Dollar,0,Units,,,301.803,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2018,2018,USD,US Dollar,0,Units,,,306.363,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2019,2019,USD,US Dollar,0,Units,,,298.442,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",MEX,Mexico,2020,2020,USD,US Dollar,0,Units,,,313.737,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2005,2005,USD,US Dollar,0,Units,,,683.448,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2006,2006,USD,US Dollar,0,Units,,,720.052,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2007,2007,USD,US Dollar,0,Units,,,758.955,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2008,2008,USD,US Dollar,0,Units,,,779.069,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2009,2009,USD,US Dollar,0,Units,,,796.077,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2010,2010,USD,US Dollar,0,Units,,,860.57,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2011,2011,USD,US Dollar,0,Units,,,860.825,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2012,2012,USD,US Dollar,0,Units,,,862.674,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2013,2013,USD,US Dollar,0,Units,,,857.605,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2014,2014,USD,US Dollar,0,Units,,,867.25,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2015,2015,USD,US Dollar,0,Units,,,894.615,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2016,2016,USD,US Dollar,0,Units,,,985.052,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2017,2017,USD,US Dollar,0,Units,,,999.455,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2018,2018,USD,US Dollar,0,Units,,,994.006,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2019,2019,USD,US Dollar,0,Units,,,959.22,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CAN,Canada,2020,2020,USD,US Dollar,0,Units,,,963.816,D; P,Difference in methodology; Provisional value
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2005,2005,USD,US Dollar,0,Units,,,948.537,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2006,2006,USD,US Dollar,0,Units,,,1026.957,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2007,2007,USD,US Dollar,0,Units,,,1077.07,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2008,2008,USD,US Dollar,0,Units,,,1092.731,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2009,2009,USD,US Dollar,0,Units,,,1118.986,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2010,2010,USD,US Dollar,0,Units,,,1115.825,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2011,2011,USD,US Dollar,0,Units,,,1134.398,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2012,2012,USD,US Dollar,0,Units,,,1151.626,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2013,2013,USD,US Dollar,0,Units,,,1162.682,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2014,2014,USD,US Dollar,0,Units,,,1264.88,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2015,2015,USD,US Dollar,0,Units,,,1341.181,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2016,2016,USD,US Dollar,0,Units,,,1348.868,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2017,2017,USD,US Dollar,0,Units,,,1360.203,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2018,2018,USD,US Dollar,0,Units,,,1395.335,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2019,2019,USD,US Dollar,0,Units,,,1450.6,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",USA,United States,2020,2020,USD,US Dollar,0,Units,,,1475.3,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",JPN,Japan,2005,2005,USD,US Dollar,0,Units,,,1582.992,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",JPN,Japan,2006,2006,USD,US Dollar,0,Units,,,1630.909,,
